geoid,county,state,year,geometry,total_pop,plumbing,percent_lacking_plumbing,name,adi,financial_strength,economic_hardship_and_inequality,educational_attainment
40145,Wagoner County, Oklahoma,2022,,86644,51,0.05886154840496745,"Wagoner County, Oklahoma",85.1494873502815,107.317820589043,81.85575794644635,107.99649066120816
42091,Montgomery County, Pennsylvania,2022,,864683,272,0.03145661473626751,"Montgomery County, Pennsylvania",61.66919090936483,149.97433109294565,80.74574466689084,118.60041557011824
42013,Blair County, Pennsylvania,2022,,121032,236,0.19498975477559652,"Blair County, Pennsylvania",97.79160592194529,95.01170016767718,99.05682915690076,118.01877229417849
42033,Clearfield County, Pennsylvania,2022,,77904,49,0.06289792565208462,"Clearfield County, Pennsylvania",102.16032586415947,89.45740527127334,98.40537001471112,110.46165568738972
45047,Greenwood County, South Carolina,2022,,69267,30,0.0433106674173849,"Greenwood County, South Carolina",109.61517404947598,91.98711466459646,113.05358868805479,105.06011180956749
47063,Hamblen County, Tennessee,2022,,65168,0,0,"Hamblen County, Tennessee",111.36535830840548,88.96107094837988,109.49569344788672,95.05764098284719
48135,Ector County, Texas,2022,,160869,85,0.05283802348494738,"Ector County, Texas",108.55179495856324,104.21334516875511,105.34409618029227,59.32381673227752
51041,Chesterfield County, Virginia,2022,,378408,650,0.17177226697109998,"Chesterfield County, Virginia",71.62398800195514,132.99455968135726,80.75786255130811,112.18047709520016
51177,Spotsylvania County, Virginia,2022,,146688,135,0.09203206806282722,"Spotsylvania County, Virginia",70.41949610230839,137.53304037821508,79.37165930633222,106.17058163195719
54039,Kanawha County, West Virginia,2022,,175515,150,0.08546278095889241,"Kanawha County, West Virginia",103.30690118912831,95.72799194520849,107.72877557267513,111.60693862509275
17097,Lake County, Illinois,2022,,709150,252,0.03553550024677431,"Lake County, Illinois",71.25015255288218,140.162946307761,83.28365063367029,101.14464898528408
06059,Orange County, California,2022,,3151184,1202,0.0381443927108033,"Orange County, California",61.004534202779034,182.67743712372618,90.9389158653489,74.83093405409977
06041,Marin County, California,2022,,256018,533,0.2081884867470256,"Marin County, California",31.871070296587874,228.57556223290476,84.64296239562306,100.82362070272744
06085,Santa Clara County, California,2022,,1870945,134,0.00716215602275855,"Santa Clara County, California",32.579792835971645,230.953633942182,83.24469436967644,83.90526215133357
06077,San Joaquin County, California,2022,,793229,184,0.02319632792043659,"San Joaquin County, California",93.19173088269304,132.8508217626327,100.63791119338592,53.80173478330663
06019,Fresno County, California,2022,,1015190,224,0.02206483515401058,"Fresno County, California",110.34362450248523,115.92468302355117,116.2305598029489,44.745689622300794
09180,Southeastern Connecticut Planning Region, Connecticut,2022,,280403,164,0.05848724870989254,"Southeastern Connecticut Planning Region, Connecticut",82.79180372041691,125.38026777523886,96.64891560058253,113.82147819832602
41019,Douglas County, Oregon,2022,,112297,0,0,"Douglas County, Oregon",98.7378126510327,100.54333321047051,101.27385925107225,110.5493615499675
41051,Multnomah County, Oregon,2022,,795083,344,0.04326592318034721,"Multnomah County, Oregon",76.85118547253944,146.60067079544285,103.04605990139925,106.08084743477075
42111,Somerset County, Pennsylvania,2022,,72710,124,0.17054050336955026,"Somerset County, Pennsylvania",98.4799032428547,89.21186073035906,90.52367610634668,108.31514631638295
42101,Philadelphia County, Pennsylvania,2022,,1567258,1164,0.07426983942656537,"Philadelphia County, Pennsylvania",115.44022125853634,110.65123454694722,140.86744071243658,95.54902130813952
36111,Ulster County, New York,2022,,182319,75,0.04113668899017655,"Ulster County, New York",82.2292788002122,129.07066211552862,97.3380402945979,112.2396738592441
37193,Wilkes County, North Carolina,2022,,65784,73,0.11096923264015568,"Wilkes County, North Carolina",111.84175004734607,83.9090637393916,101.96041975864492,87.06558186730632
41003,Benton County, Oregon,2022,,97630,55,0.05633514288640787,"Benton County, Oregon",79.98628885850789,138.14967185251834,106.47769714634464,122.06492404029156
47059,Greene County, Tennessee,2022,,71405,0,0,"Greene County, Tennessee",107.03055052149216,87.47978837212395,100.2746533195699,96.94072834090677
47187,Williamson County, Tennessee,2022,,260815,149,0.05712861606886107,"Williamson County, Tennessee",45.392535613029914,170.14771973838552,66.4687682621621,121.36409088746557
47037,Davidson County, Tennessee,2022,,708144,404,0.05705054339230438,"Davidson County, Tennessee",86.60066857165991,129.08271901515764,103.79211463595092,103.14524097912822
48339,Montgomery County, Texas,2022,,678490,1001,0.14753349349290334,"Montgomery County, Texas",76.34417808832833,131.79765206466948,84.2022763497725,99.27319805015381
53021,Franklin County, Washington,2022,,98678,0,0,"Franklin County, Washington",104.48085059661662,111.79581323397863,99.11877763597798,45.557913882652024
53025,Grant County, Washington,2022,,101311,81,0.0799518314891769,"Grant County, Washington",106.75773688879428,102.64989439469001,103.24687274402545,64.18865257558798
06053,Monterey County, California,2022,,432858,153,0.03534646466046601,"Monterey County, California",90.36984651337104,151.57174825373932,98.05942929861249,14.619501478596888
18089,Lake County, Indiana,2022,,499689,339,0.06784219784706087,"Lake County, Indiana",100.87526992555344,102.95125823122528,106.54024790660874,104.88458913083042
36081,Queens County, New York,2022,,2278029,1891,0.08301035676016416,"Queens County, New York",92.16313753490826,154.83637723499442,124.5448617954976,57.692585008222295
08005,Arapahoe County, Colorado,2022,,655808,241,0.03674856055430858,"Arapahoe County, Colorado",69.22921304762008,148.06358977655148,87.59322026167274,105.40654524516737
24025,Harford County, Maryland,2022,,263867,267,0.10118734059204068,"Harford County, Maryland",66.35019957796663,140.34046737343124,79.8015888892042,119.51455509034922
01117,Shelby County, Alabama,2022,,230115,162,0.07039958281728702,"Shelby County, Alabama",71.5956576981988,126.2969872234373,76.47187073505724,118.49433759073001
25011,Franklin County, Massachusetts,2022,,70894,0,0,"Franklin County, Massachusetts",86.25899331399717,120.01059503762308,99.77100104806375,117.74313469386396
37133,Onslow County, North Carolina,2022,,207298,67,0.03232062055591467,"Onslow County, North Carolina",94.69533703603874,102.13548787364824,98.45964051920897,115.5322003073506
42125,Washington County, Pennsylvania,2022,,210383,90,0.04277912188722473,"Washington County, Pennsylvania",85.12830075371821,109.61801743830655,89.03920215535248,118.92477622750633
45073,Oconee County, South Carolina,2022,,80180,0,0,"Oconee County, South Carolina",102.46129227118011,97.32763384537705,101.90204539338133,101.90868461178977
22105,Tangipahoa Parish, Louisiana,2022,,137048,178,0.12988150137178214,"Tangipahoa Parish, Louisiana",107.97325961211682,98.36337929768916,108.19876884462322,88.77906571906973
24001,Allegany County, Maryland,2022,,67267,23,0.03419210013825501,"Allegany County, Maryland",106.66206339690704,91.02296384880337,109.23872709371645,112.02427375462493
32031,Washoe County, Nevada,2022,,496745,177,0.03563196408620116,"Washoe County, Nevada",83.30912760036087,131.2479560780294,95.81339720131663,94.49938503869733
33015,Rockingham County, New Hampshire,2022,,319424,490,0.15340112201963535,"Rockingham County, New Hampshire",57.2207046661991,150.89570318574312,73.35903304825621,123.84488939690843
33009,Grafton County, New Hampshire,2022,,91126,198,0.21728156618308717,"Grafton County, New Hampshire",77.39876306506999,126.48842728214686,88.709564344225,119.25816155829082
34001,Atlantic County, New Jersey,2022,,275638,263,0.09541500083442776,"Atlantic County, New Jersey",93.73147082286145,120.00722694318159,106.6999865535833,98.24677818579887
15007,Kauai County, Hawaii,2022,,73810,26,0.03522557918981168,"Kauai County, Hawaii",70.96835998313225,152.57973420985422,90.0485035255458,96.45275575606202
48215,Hidalgo County, Texas,2022,,888367,1646,0.1852837847421167,"Hidalgo County, Texas",134.55300218335708,88.2709029258611,122.85727920315881,12.667872034381332
51069,Frederick County, Virginia,2022,,95051,0,0,"Frederick County, Virginia",76.59831052669537,125.99550510558828,80.1055103793237,103.96811896729422
51165,Rockingham County, Virginia,2022,,85397,0,0,"Rockingham County, Virginia",87.36062639341952,109.93511701751699,83.72135493862288,98.07571910381431
53057,Skagit County, Washington,2022,,131179,390,0.29730368427873366,"Skagit County, Washington",80.9893550820311,129.92426650120393,90.43004842445053,99.23266431635105
05145,White County, Arkansas,2022,,77755,0,0,"White County, Arkansas",107.67518571659478,89.54537997249344,104.61118799395352,99.00508477129902
05085,Lonoke County, Arkansas,2022,,75225,0,0,"Lonoke County, Arkansas",93.12081820414252,99.79885158528573,90.02830632532428,107.00698944915793
12105,Polk County, Florida,2022,,787404,509,0.06464280090017323,"Polk County, Florida",100.13589368262866,104.71474199480852,101.28010298366286,93.94988974351132
12055,Highlands County, Florida,2022,,105618,194,0.18368081198280595,"Highlands County, Florida",106.98563540923301,93.71855070266561,103.85719360603102,95.4466480870529
49049,Utah County, Utah,2022,,702434,79,0.01124660822226714,"Utah County, Utah",68.81299680581216,134.39914742671493,78.04419535148402,114.11639564736153
22063,Livingston Parish, Louisiana,2022,,148425,881,0.5935657739599125,"Livingston Parish, Louisiana",94.18543357311361,107.1559070884159,93.51301816468978,97.944195683598835
28049,Hinds County, Mississippi,2022,,217730,168,0.07715978505488448,"Hinds County, Mississippi",115.41826613298286,95.3164750118623,126.29206481810894,101.24344221070862
12009,Brevard County, Florida,2022,,630693,416,0.06595919092173212,"Brevard County, Florida",81.93294269611766,120.83780524802393,89.21802504761371,114.99326069072029
04027,Yuma County, Arizona,2022,,207842,269,0.12942523647770904,"Yuma County, Arizona",119.87412756527479,92.01806743648449,111.04600202662238,43.11441733271629
05131,Sebastian County, Arkansas,2022,,129059,49,0.03796713131203558,"Sebastian County, Arkansas",107.79738250731626,93.24885304884593,106.08184958497334,88.67028850300368
06013,Contra Costa County, California,2022,,1156966,1354,0.11703023252195828,"Contra Costa County, California",55.21938411979171,183.96248903945502,86.50574414988353,91.86631662007179
09130,Lower Connecticut River Valley Planning Region, Connecticut,2022,,176622,84,0.04755919421136664,"Lower Connecticut River Valley Planning Region, Connecticut",66.72446373718273,140.08375561638334,81.75905510954914,121.33903363842339
16083,Twin Falls County, Idaho,2022,,93696,44,0.0469603825136612,"Twin Falls County, Idaho",91.15363290901816,103.29207981052932,85.9761866621981,98.925819878162
26147,St. Clair County, Michigan,2022,,160151,52,0.03246935704428945,"St. Clair County, Michigan",93.52111675991908,100.74012351756564,93.72175114093653,115.36684161850299
36103,Suffolk County, New York,2022,,1525465,734,0.04811647595978931,"Suffolk County, New York",56.48706525781789,169.4960155657671,77.9699280688142,100.45663661040193
23005,Cumberland County, Maine,2022,,307451,61,0.01984055995914796,"Cumberland County, Maine",66.1461650982674,139.8488751914175,81.80644440490133,123.9401774050098
29189,St. Louis County, Missouri,2022,,990414,876,0.08844786119743865,"St. Louis County, Missouri",80.60990518831849,121.72042705390358,91.92404118913608,119.00910171216216
30029,Flathead County, Montana,2022,,111814,15,0.01341513585060904,"Flathead County, Montana",78.88064836656582,119.79876117195934,84.65209628598548,120.16874031056906
51179,Stafford County, Virginia,2022,,163380,0,0,"Stafford County, Virginia",55.19374471082743,157.3973931307967,70.12108125251233,109.73685094720642
13021,Bibb County, Georgia,2022,,156197,228,0.1459695128587617,"Bibb County, Georgia",116.79380497683658,97.39397730247578,131.51337691378617,101.67806194402577
37159,Rowan County, North Carolina,2022,,149645,271,0.18109525877911056,"Rowan County, North Carolina",103.11822491666615,98.06500258810601,103.68626047144242,98.364411704557
48041,Brazos County, Texas,2022,,242014,34,0.01404877403786557,"Brazos County, Texas",98.94237008941947,116.924493350022,113.90687144889588,97.04524674629202
72127,San Juan Municipio, Puerto Rico,2022,,334776,577,0.1723540516643965,"San Juan Municipio, Puerto Rico",151.09378589095735,85.39066727856627,178.0334800723947,83.36747954437314
12057,Hillsborough County, Florida,2022,,1513301,2047,0.13526720725090385,"Hillsborough County, Florida",88.2529731644466,124.6328953731816,100.36373357642093,100.13368905214342
13051,Chatham County, Georgia,2022,,301107,29,0.00963112780506597,"Chatham County, Georgia",94.93615157398142,114.59075029412085,108.43766850891991,109.81484313654082
01049,DeKalb County, Alabama,2022,,71998,62,0.08611350315286535,"DeKalb County, Alabama",117.21206024966088,81.73704915440851,101.86959071652046,67.13584477749838
06033,Lake County, California,2022,,68191,30,0.04399407546450411,"Lake County, California",104.03928701005127,111.1669450979628,114.3332127647715,92.31626983142507
42017,Bucks County, Pennsylvania,2022,,645054,238,0.03689613582738809,"Bucks County, Pennsylvania",62.61497266161371,146.10630085209462,78.16139415742973,119.02246994499964
45013,Beaufort County, South Carolina,2022,,196371,99,0.05041477611256245,"Beaufort County, South Carolina",77.80096914439527,126.72696124384262,86.64379151800513,116.62765171980571
36063,Niagara County, New York,2022,,210880,0,0,"Niagara County, New York",98.14826420935842,100.58406452173244,103.92296068147323,114.21117897416865
36119,Westchester County, New York,2022,,990427,252,0.02544357130813275,"Westchester County, New York",59.82436909305623,181.6013409862783,96.39179285036748,93.01927804337053
36105,Sullivan County, New York,2022,,79658,0,0,"Sullivan County, New York",97.65055979567333,108.52314859249577,102.44825190865265,94.81351748362407
08001,Adams County, Colorado,2022,,527575,208,0.03942567407477609,"Adams County, Colorado",81.209488378868,134.6804342200514,88.72650541090877,82.96237196580842
01073,Jefferson County, Alabama,2022,,665409,611,0.09182322451304384,"Jefferson County, Alabama",96.44084074824269,109.62981849577,106.6713655293584,111.05262220971954
29037,Cass County, Missouri,2022,,110394,0,0,"Cass County, Missouri",79.3071392405409,114.9445399953815,81.20870149904977,115.32057409180653
34031,Passaic County, New Jersey,2022,,513936,0,0,"Passaic County, New Jersey",92.22837746923813,138.80672427021628,112.86677034695985,71.78986124348748
37141,Pender County, North Carolina,2022,,65737,31,0.04715761291205866,"Pender County, North Carolina",88.08717219742408,111.30752320777276,89.4199300866506,107.16917680411977
47165,Sumner County, Tennessee,2022,,203858,0,0,"Sumner County, Tennessee",77.9605000004151,122.51555296704996,82.51063556261975,110.69696149309009
48427,Starr County, Texas,2022,,65728,34,0.05172833495618306,"Starr County, Texas",159.16211932485135,78.6282980261372,144.42654329529586,-25.13557657133164
53015,Cowlitz County, Washington,2022,,111956,228,0.2036514344921219,"Cowlitz County, Washington",91.85219311525819,112.59714040710757,97.51925530866477,103.33042590700846
05045,Faulkner County, Arkansas,2022,,127665,250,0.1958250107703756,"Faulkner County, Arkansas",94.4845678757561,103.06833070124999,98.3369611762295,112.00992056989702
12117,Seminole County, Florida,2022,,478772,128,0.02673506387173853,"Seminole County, Florida",75.50308302067018,132.01748434284627,88.19305583668066,113.93943682834418
22015,Bossier Parish, Louisiana,2022,,129276,49,0.03790340047649989,"Bossier Parish, Louisiana",95.66665645462685,108.21015546454161,103.22469318773314,109.10792010213595
40101,Muskogee County, Oklahoma,2022,,66354,86,0.12960786086746842,"Muskogee County, Oklahoma",114.4046572972132,88.95300585009954,116.2525060637685,95.45410208557212
42097,Northumberland County, Pennsylvania,2022,,90133,31,0.03439361831959437,"Northumberland County, Pennsylvania",101.16158321831865,90.30814102631969,97.87022247940395,110.60768427784609
47001,Anderson County, Tennessee,2022,,78913,0,0,"Anderson County, Tennessee",96.41608979025318,102.62341258892914,99.77968850422232,110.55792502387897
48381,Randall County, Texas,2022,,146140,77,0.05268920213493909,"Randall County, Texas",83.71058828328812,112.5483213305123,86.68392739110685,112.11382782386991
06079,San Luis Obispo County, California,2022,,282013,227,0.0804927432423328,"San Luis Obispo County, California",66.53304962197744,160.68362536082844,91.21404336489064,103.86692654822897
06057,Nevada County, California,2022,,102293,302,0.29523036766934196,"Nevada County, California",69.10993967482952,148.671808041838,89.88291898470197,119.57543259993842
17197,Will County, Illinois,2022,,696757,720,0.10333588324193373,"Will County, Illinois",73.10451287410251,130.6345740793816,78.96052625786207,106.60844797433205
36113,Warren County, New York,2022,,65599,34,0.05183005838503635,"Warren County, New York",84.57302211322933,114.7547075020621,90.29619379430835,112.94723348970577
36075,Oswego County, New York,2022,,118287,20,0.01690802877746498,"Oswego County, New York",101.68565773353048,98.21218994685117,105.46974425430977,108.2019436661499
44005,Newport County, Rhode Island,2022,,84481,0,0,"Newport County, Rhode Island",64.46267535008789,153.7429498091611,89.50561499153257,121.11572422664457
54011,Cabell County, West Virginia,2022,,92730,67,0.0722527768791114,"Cabell County, West Virginia",107.79343433898558,96.05821569514,115.54176517681371,108.79764062337134
16005,Bannock County, Idaho,2022,,89517,0,0,"Bannock County, Idaho",91.34424795213096,103.25912906684441,94.28478338657543,118.08524908176406
22079,Rapides Parish, Louisiana,2022,,127189,184,0.14466659852660216,"Rapides Parish, Louisiana",109.35066920037276,95.88139430635934,113.9121414236646,99.66737300283303
35043,Sandoval County, New Mexico,2022,,153501,267,0.17394023491703636,"Sandoval County, New Mexico",83.38796969962156,118.5806696424496,88.03879887347603,109.96271704021049
47149,Rutherford County, Tennessee,2022,,360619,69,0.01913376721692423,"Rutherford County, Tennessee",80.33666049182833,119.86346346457444,84.84143177367949,108.52529831656206
48187,Guadalupe County, Texas,2022,,182760,66,0.03611293499671701,"Guadalupe County, Texas",81.29075450411746,122.38157113733264,83.45200501272967,96.97010804919502
12103,Pinellas County, Florida,2022,,961739,510,0.05302894028421432,"Pinellas County, Florida",84.36133690143723,124.71738244586993,96.96441704223207,112.23498377300132
48355,Nueces County, Texas,2022,,351674,134,0.03810347082809647,"Nueces County, Texas",103.62225248027175,107.03627356935743,109.01879394927138,86.4179114085718
12069,Lake County, Florida,2022,,410139,403,0.09825937060362464,"Lake County, Florida",85.6319190937123,115.55494371848177,88.97039281333574,109.80150846870002
27171,Wright County, Minnesota,2022,,148003,0,0,"Wright County, Minnesota",65.79444410810447,128.265258212788,68.47237644513265,120.76504324678601
41043,Linn County, Oregon,2022,,130467,248,0.19008638199698008,"Linn County, Oregon",88.06228441255307,114.16613918590996,93.32765124806862,107.06373442593097
48029,Bexar County, Texas,2022,,2059530,1060,0.05146805339082218,"Bexar County, Texas",97.68042266819863,114.136547492196,104.77768060976094,86.06579456866152
48423,Smith County, Texas,2022,,241922,259,0.10705930010499252,"Smith County, Texas",93.270994727171,108.2548560041143,93.2674852193912,95.32588217831386
11001,District of Columbia, District of Columbia,2022,,671803,188,0.02798439423461937,"District of Columbia, District of Columbia",71.53797608125757,183.8060320045684,131.39715684926446,107.48464085265574
12089,Nassau County, Florida,2022,,97899,0,0,"Nassau County, Florida",79.05571430404201,120.79358326741024,83.0683035282825,115.74164639751211
06087,Santa Cruz County, California,2022,,264370,334,0.12633808677232666,"Santa Cruz County, California",59.3000463202731,186.03493965186144,92.72031669594223,83.1850990025232
36059,Nassau County, New York,2022,,1383726,827,0.05976616757941963,"Nassau County, New York",46.47749475131806,186.15466630012844,76.02291540993546,104.51687504192634
25009,Essex County, Massachusetts,2022,,806765,182,0.02255923348186894,"Essex County, Massachusetts",71.14955221682419,154.38100493672707,94.79057759274494,100.3300415190267
29099,Jefferson County, Missouri,2022,,229336,125,0.05450518017232358,"Jefferson County, Missouri",85.56834333252121,104.69359286419154,81.73576931338673,113.58442199215911
34013,Essex County, New Jersey,2022,,849477,211,0.02483881258703885,"Essex County, New Jersey",92.09543228508525,146.08884275542175,124.19687318890902,83.23126904464088
18157,Tippecanoe County, Indiana,2022,,188717,140,0.07418515555037436,"Tippecanoe County, Indiana",96.2560428703904,106.70159895390775,105.4106578698374,111.12314656107068
45045,Greenville County, South Carolina,2022,,547950,204,0.0372296742403504,"Greenville County, South Carolina",88.22608140945302,113.50456900152636,92.99460685842025,106.1406719974972
48061,Cameron County, Texas,2022,,425208,974,0.22906436379371975,"Cameron County, Texas",130.59542192146256,88.8270631943043,120.4427285801901,24.04080568072149
22033,East Baton Rouge Parish, Louisiana,2022,,450544,222,0.04927376682410597,"East Baton Rouge Parish, Louisiana",101.74914984082787,111.018157476479,117.14945818334378,106.40280118757218
48039,Brazoria County, Texas,2022,,388181,171,0.044051615097081,"Brazoria County, Texas",77.00373878862092,129.37814892224316,82.50399033201055,97.6408639015415
53035,Kitsap County, Washington,2022,,277673,61,0.02196828643764428,"Kitsap County, Washington",68.65770430724959,142.56606356089816,85.76742275566072,119.19312103431454
45079,Richland County, South Carolina,2022,,421566,662,0.15703353686018323,"Richland County, South Carolina",98.34516881193741,110.25950964748927,112.19221787560335,113.04774665334205
28033,DeSoto County, Mississippi,2022,,191723,77,0.04016210887582606,"DeSoto County, Mississippi",85.54539075085461,113.49361353650539,87.76292963583127,110.08504325920109
38035,Grand Forks County, North Dakota,2022,,72413,39,0.05385773272754892,"Grand Forks County, North Dakota",87.90667846390815,110.10564284968872,97.26187350267317,120.19650290071286
45051,Horry County, South Carolina,2022,,383101,63,0.01644474955690536,"Horry County, South Carolina",95.94543028893992,103.38727494575822,98.15819562403034,111.20280347887889
13121,Fulton County, Georgia,2022,,1074634,302,0.02810259120779725,"Fulton County, Georgia",75.84094486353807,148.03297269818677,105.59562172513012,114.65063534253179
15009,Maui County, Hawaii,2022,,164365,239,0.14540808566300611,"Maui County, Hawaii",70.86110478555833,156.42230046747034,92.84122784630964,91.60745178672802
22055,Lafayette Parish, Louisiana,2022,,247866,148,0.05970968184422228,"Lafayette Parish, Louisiana",96.80771069909667,109.64609848338502,105.45524156522293,105.18434336086167
29019,Boone County, Missouri,2022,,187690,0,0,"Boone County, Missouri",87.4852697209703,116.1665412649259,99.90716213936135,117.28752934193159
06107,Tulare County, California,2022,,477544,315,0.06596250816678673,"Tulare County, California",117.26057904086716,104.8763578012219,112.67116738954886,29.780306736695366
42089,Monroe County, Pennsylvania,2022,,167198,72,0.0430627160611969,"Monroe County, Pennsylvania",87.52186736033833,115.57221923280154,92.68482596248134,108.56410735105435
51199,York County, Virginia,2022,,71341,153,0.2144629315540853,"York County, Virginia",60.97993618454831,149.0312357911996,79.47805411010627,123.64196373817583
53029,Island County, Washington,2022,,86625,166,0.1916305916305916,"Island County, Washington",69.36484359853365,138.35710579969617,82.7303578476133,119.86608850226335
06113,Yolo County, California,2022,,222115,129,0.05807802264592666,"Yolo County, California",78.32066285860103,153.08666717274372,102.75933675617591,85.08574190580521
22057,Lafourche Parish, Louisiana,2022,,95870,NA,NA,"Lafourche Parish, Louisiana",107.05340081940011,98.41225436188122,105.04872236007121,86.40385525658183
27163,Washington County, Minnesota,2022,,275912,192,0.06958740467975297,"Washington County, Minnesota",58.590573094762334,146.19320568342536,71.86640940515011,122.63337567211732
39043,Erie County, Ohio,2022,,74501,0,0,"Erie County, Ohio",98.06670870889235,97.98981793573105,102.11339311099576,117.04466985457591
12109,St. Johns County, Florida,2022,,306841,145,0.04725574483201397,"St. Johns County, Florida",61.02805026245348,147.85250328208127,75.48747315656196,120.80899124106834
12035,Flagler County, Florida,2022,,126705,0,0,"Flagler County, Florida",82.85074501920838,119.40916964749827,87.64081260581428,115.43155354970636
37051,Cumberland County, North Carolina,2022,,336699,30,0.00891003537284043,"Cumberland County, North Carolina",105.00917227901753,100.36165770987961,116.16541627435451,111.59220932938871
41017,Deschutes County, Oregon,2022,,206549,181,0.08763053803213766,"Deschutes County, Oregon",70.73476497005836,142.78068370465138,87.8684922360909,115.50753063907018
45063,Lexington County, South Carolina,2022,,304797,184,0.06036804824194464,"Lexington County, South Carolina",90.07560502749139,107.318574766128,91.46179668277057,109.96517145200738
34007,Camden County, New Jersey,2022,,524907,247,0.04705595467387556,"Camden County, New Jersey",88.63318674834926,125.9886690981724,104.46495839953353,101.5556385772462
48361,Orange County, Texas,2022,,84934,13,0.01530600230767419,"Orange County, Texas",95.1689850156942,104.39372916520607,98.63353431850223,108.27295372976674
54003,Berkeley County, West Virginia,2022,,129490,44,0.03397945787319484,"Berkeley County, West Virginia",90.49784416295572,108.19267681648554,92.13955576875765,107.60857627954492
06069,San Benito County, California,2022,,67579,124,0.1834889536690392,"San Benito County, California",70.72933719812406,160.11644860528108,85.44545626586768,68.92542999502083
08035,Douglas County, Colorado,2022,,375988,66,0.01755375171548028,"Douglas County, Colorado",40.1066333266136,178.59420898918296,66.86675072366985,126.61972944142423
37127,Nash County, North Carolina,2022,,95789,29,0.03027487498564553,"Nash County, North Carolina",107.08461055100113,94.48678368094461,108.49407194068942,96.1849715675327
37057,Davidson County, North Carolina,2022,,172586,184,0.10661351442179552,"Davidson County, North Carolina",100.92935240902456,94.32290262598407,96.27366650423735,100.81617526734216
42129,Westmoreland County, Pennsylvania,2022,,352057,399,0.11333392035948724,"Westmoreland County, Pennsylvania",87.5854834355173,103.2508531272911,89.30289444768036,123.70444968862805
51087,Henrico County, Virginia,2022,,333962,167,0.05000568927003671,"Henrico County, Virginia",76.88167120251775,129.09200055427385,88.95283431293453,112.9377106511667
09190,Western Connecticut Planning Region, Connecticut,2022,,623690,277,0.04441308983629688,"Western Connecticut Planning Region, Connecticut",54.315229045863845,178.3975587630374,85.72744152278432,104.54206221642619
47113,Madison County, Tennessee,2022,,99245,36,0.03627386770114364,"Madison County, Tennessee",106.4299103415664,99.37982024322233,115.92034976266893,108.7343324682309
24009,Calvert County, Maryland,2022,,94573,130,0.13745995157180166,"Calvert County, Maryland",54.69834510732339,151.46501083884766,67.97726256654391,121.89768431840123
09140,Naugatuck Valley Planning Region, Connecticut,2022,,454083,109,0.02400442209904356,"Naugatuck Valley Planning Region, Connecticut",85.17304729771215,126.3044175429785,98.42325351339565,103.44642004074748
13031,Bulloch County, Georgia,2022,,83059,204,0.24560854332462467,"Bulloch County, Georgia",106.74827348699415,98.79239658113947,116.71701950337328,108.95544872291191
06095,Solano County, California,2022,,448747,286,0.06373301659955387,"Solano County, California",74.29557621430465,151.43229044010013,93.84232927697249,91.37461063122251
13179,Liberty County, Georgia,2022,,68030,0,0,"Liberty County, Georgia",104.6741214609491,98.80954914984392,114.45510267158907,112.56890054314658
01097,Mobile County, Alabama,2022,,411411,479,0.11642858358186826,"Mobile County, Alabama",103.89758552987887,97.58990354998227,108.19086327595952,107.38746972639227
04017,Navajo County, Arizona,2022,,108650,1759,1.6189599631845373,"Navajo County, Arizona",120.18037876254363,92.21434805922063,124.65791611440048,78.89473000733308
06099,Stanislaus County, California,2022,,551275,216,0.03918189651262981,"Stanislaus County, California",98.78472126853733,122.79113603576309,103.02756952481988,56.553390380883215
12087,Monroe County, Florida,2022,,81708,317,0.3879669065452587,"Monroe County, Florida",67.61773359964712,157.68456947677143,91.32341000195123,107.93482652050903
12081,Manatee County, Florida,2022,,429125,174,0.04054762598310516,"Manatee County, Florida",82.68918782882638,125.23086530458572,91.12917218394838,107.17610291022483
09120,Greater Bridgeport Planning Region, Connecticut,2022,,327286,288,0.08799643125584351,"Greater Bridgeport Planning Region, Connecticut",83.97846594636776,140.63042438334938,103.27907902998915,90.12811314201107
17091,Kankakee County, Illinois,2022,,106074,36,0.03393857118615306,"Kankakee County, Illinois",98.03687890480907,102.0600028054856,101.4180822769086,106.89243500835616
13285,Troup County, Georgia,2022,,70191,184,0.2621418700403185,"Troup County, Georgia",110.0677065474302,96.99239005455213,118.47292892832859,102.16853339354824
17119,Madison County, Illinois,2022,,263864,433,0.1640996877179153,"Madison County, Illinois",89.25069967471224,105.30268567666397,92.79207468859764,119.28357109737705
17037,DeKalb County, Illinois,2022,,100232,0,0,"DeKalb County, Illinois",97.10114462669382,109.35115827515857,108.12185349461912,108.94233815166231
17089,Kane County, Illinois,2022,,514182,361,0.07020860317941896,"Kane County, Illinois",80.1577891665671,128.38774771323256,84.1853075632463,88.4458834448098
17179,Tazewell County, Illinois,2022,,129911,12,0.00923709308680558,"Tazewell County, Illinois",86.21349170015777,103.62567455332193,85.3960363065752,118.77202105513877
13295,Walker County, Georgia,2022,,68915,202,0.29311470652252775,"Walker County, Georgia",104.00499703212621,92.39536117081018,97.85909426970856,94.80423771620521
19061,Dubuque County, Iowa,2022,,98677,0,0,"Dubuque County, Iowa",85.8626759537744,106.9739602688257,87.66292795299752,118.30729904402011
26021,Berrien County, Michigan,2022,,152900,164,0.10725964682799216,"Berrien County, Michigan",99.18458240719694,101.17403939468171,105.1088923884247,113.66101044622016
26005,Allegan County, Michigan,2022,,121210,81,0.06682616945796552,"Allegan County, Michigan",85.49139854473596,105.38079483456471,80.4085953618769,110.70018516557168
